Nome,DirectX,Best_Resolution_transformed,Boost_Clock_values,Core_Speed_val,DVI_Connection_val,Dedicated_bin,DisplayPort_Connection_val,HDMI_Connection_val,Integrated_bin,L2_Cache_transf,Max_Power_val,Memory_val,Memory_Bandwidth_val,Memory_Bus_val,Memory_Speed_val,DDR,DDR2,DDR3,DDR4,GDDR2,GDDR3,GDDR4,GDDR5,GDDR5X,HBM-1,HBM-2,eDRAM,Notebook_GPU_val,PSU_watts,PSU_amps,Pixel_Rate_val,Power_Connector_val,Process_val,2048x1536,2560x1600,4096x2160,4096x2304,5120x2880,5120x3200,7680x4320,disposable,SLI_Crossfire_val,Shader_val,TMUs_val,Texture_Rate_val,VGA_Connection_val
R33H1FEJM64U3P6KD60UWB2DHQQEZFZOSH4X778BWVIBEFGWD9F,12,13,1393,1291,1,1.0,0.0,1.0,0.0,22,165,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,500,42,89,7,28,0,0,0,0,0,1,0,0,1.0,5.0,128,178,0
UV7ONEPF8DDB2YDHKOS7E2DPYIOMH1QAWU3,12,12,0,845,2,1.0,0.0,1.0,0.0,12,0,13,0.0,9,950,0,0,0,0,0,0,0,1,0,0,0,0,0,650,0,34,1,40,0,1,0,0,0,0,0,0,1.0,5.0,60,51,0
BWJOPOBXVKF4FQI8IFX2OW4DAYBN85OTVKIBEVY,11,8,0,860,2,1.0,0.0,1.0,0.0,6,108,12,76.8,5,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,14,1,40,0,1,0,0,0,0,0,0,1.0,5.0,40,34,0
TZSGDBMKAGHQZV2VM1T6S33RAM5INIC2YNMIW65W0K2H,12,12,1202,1150,1,1.0,1.0,1.0,0.0,10,0,20,224.3,8,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,38,3,28,0,0,1,0,0,0,0,0,1.0,5.0,128,154,0
YK52D0ECLMI4JNOKVF1HSWTB8U2P0HB21B2E,12,12,1072,1006,2,1.0,0.0,1.0,0.0,8,140,17,146.6,7,1527,0,0,0,0,0,0,0,1,0,0,0,0,0,450,30,26,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,86,0
O6M5XAG73Y,10,0,0,0,0,0.0,0.0,0.0,1.0,1,95,0,10.7,2,667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.1,-1,-1,-1
SBIUK68KJBCKZT09R96K,12,10,0,675,0,1.0,0.0,0.0,0.0,14,100,19,0.0,7,625,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32,0,40,0,1,0,0,0,0,0,0,1.0,5.0,32,43,-1
E35UGZZHE6W2RRSZB3Z5VEGO9RN74Z3I46GOAY8,12,12,0,1000,1,1.0,0.0,1.0,0.0,10,175,17,153.6,8,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,32,5,28,0,0,1,0,0,0,0,0,1.0,5.0,80,80,0
BH3JZVTHSVUTAX58SJV5V2CK4DX54BP,12,6,0,700,1,1.0,0.0,1.0,0.0,6,50,17,0.0,5,500,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,16,11,1
Z49CCHGQHBS1FCMGOO817Z,12,13,1266,1120,0,1.0,3.0,1.0,0.0,22,150,23,0.0,8,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,41,1,14,0,0,0,0,0,0,1,0,0.0,5.0,144,182,0
1VL9UQHGEMJMH7KSXEKT5RUVZZFKGUVFVR9N4H0C13YV,12,8,1556,1442,1,1.0,1.0,1.0,0.0,15,75,17,112.1,5,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,300,27,50,2,14,0,0,0,0,0,0,1,0,0.0,5.0,40,62,0
EK1BO1GT93CTN1,10,2,0,0,1,1.0,0.0,1.0,0.0,1,30,5,15.2,2,950,0,0,0,0,0,1,0,0,0,0,0,0,0,550,20,3,1,55,0,1,0,0,0,0,0,0,1.0,4.1,4,3,1
XY0RGTGZTY0HWZY,9,0,0,0,1,1.0,0.0,0.0,0.0,1,0,4,12.8,5,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,3.0,-1,-1,1
IH98B3365RJ9TWKUC0OVG6JLT2ABDOA1QC,12,8,0,1058,2,1.0,0.0,1.0,0.0,6,64,12,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,0
EPJCFUO91SSHWU2,12,0,700,650,0,1.0,0.0,0.0,0.0,6,0,12,0.0,2,1125,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,0,28,0,1,0,0,0,0,0,0,1.0,5.0,24,17,-1
X2ZK3TQRHJ0W7SP,12,3,0,740,0,1.0,0.0,0.0,0.0,5,12,12,12.8,2,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,40,0,1,0,0,0,0,0,0,0.0,5.0,8,6,-1
CVKW8EUD41RPHTAO,12,12,0,720,0,1.0,0.0,0.0,0.0,10,100,20,115.2,8,900,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23,0,28,0,0,1,0,0,0,0,0,1.0,5.0,112,81,-1
9PUNWAWF3GIH4DV1BKIK8STOKXE0U3K2WIVC8WL,12,12,0,850,2,1.0,0.0,1.0,0.0,13,200,19,0.0,11,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,95,0
J5G1FC9CK5QMELSUHUV8JITRLY7WAM74NMSA3BR9F7C,12,13,1342,1190,1,1.0,3.0,1.0,0.0,21,148,20,227.2,8,1775,0,0,0,0,0,0,0,1,0,0,0,0,0,600,42,75,7,28,0,0,0,0,0,1,0,0,1.0,5.0,104,140,0
I7HP2Z3R8QE999XSY7LKCJ86X6FXSGNT,12,13,1216,1126,1,1.0,0.0,1.0,0.0,22,165,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,500,42,78,5,28,0,0,0,0,0,1,0,0,1.0,5.0,128,156,0
7YD8UL9Y188QJN4YOCFPPNZZ17QU4D3RL4ZVLM4I077J,12,12,1405,1203,2,1.0,3.0,1.0,0.0,15,125,17,105.8,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,45,4,28,0,0,0,0,0,1,0,0,1.0,5.0,48,67,0
18FM4NLBSZ4VZU4I58YXA79SWWHN2MRG4O7GQOHG3,12,12,925,900,2,1.0,0.0,1.0,0.0,10,150,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,500,24,30,1,28,0,0,1,0,0,0,0,0,1.0,5.0,64,59,0
XI0RIDUJJSFVXTQ4QZCVHT9X3X520YIQGG26IRI6,12,8,0,1215,2,1.0,0.0,1.0,0.0,6,150,12,81.6,5,1275,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,19,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,39,1
173VJRFM8J16OZES8B70SQK3W70,11,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,5.0,-1,-1,0
H5H4V2ERT4THK890NLO6BXGAICPXT9YE9CXU,9,0,0,0,1,1.0,0.0,0.0,0.0,1,0,4,2.8,2,350,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,3.0,-1,-1,2
1PLV79WZ8TW4C9,11,8,0,700,2,1.0,0.0,1.0,0.0,6,86,12,73.6,5,1150,0,0,0,0,0,0,0,1,0,0,0,0,0,450,18,11,2,40,0,1,0,0,0,0,0,0,1.0,5.0,36,25,0
2UAV4XG4ZN3O95B3A0YRP5ZIEVMYIU4TECEK,12,12,0,1100,2,1.0,0.0,1.0,0.0,13,0,19,273.6,11,1425,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,35,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,141,0
GPW5DRM1V30GXV343GDQ8107KYIWZ2BK2EODUHI,12,8,0,1071,2,1.0,0.0,1.0,0.0,6,0,17,86.4,5,1350,0,0,0,0,0,0,0,1,0,0,0,0,0,400,20,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,64,69,0
4GTGAZI3TICU0RP2765W9AKDH,9,0,0,0,0,0.0,0.0,0.0,1.0,1,17,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,-1,-1,1
WCXPNE1KIU3AU240D,12,8,0,993,2,1.0,0.0,0.0,0.0,6,64,12,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,400,29,16,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,32,0
FH2T6ZUSUPGEBWTUQR9FT3JH4UA1TVKSAK3,12,12,1150,1084,2,1.0,0.0,1.0,0.0,10,0,17,201.6,8,1575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,147,0
4UV3L4SUHPAM08UBT53F2VB8QS37ITRYWQWF,12,13,1405,0,1,1.0,3.0,1.0,0.0,2,150,23,0.0,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,45,4,14,0,0,1,0,0,0,0,0,1.0,5.0,72,202,0
6D9SGF9PTSYLHN19YFNZ0KLB24R,9,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,6.4,2,400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,80,0,0,0,0,0,0,0,0,0.0,2.0,4,2,-1
VIJ77NLIQTZ9I4UHB78J6GMEEC4NMQ5MIO3EHW5HQWK,12,12,1202,1150,2,1.0,0.0,1.0,0.0,10,0,17,224.3,8,1752,0,0,0,0,0,0,0,1,0,0,0,0,0,550,0,38,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,154,0
IEJ6KB9QDI3Z2ISJKCKC1PIDV8WCI9VY9J41,12,12,1835,0,1,1.0,3.0,1.0,0.0,1,120,19,192.2,7,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,88,2,16,0,0,0,0,0,0,1,0,0.0,5.0,72,132,0
KA0I1QCZ39BX5TAZA1IJD8GSNERTVJY25E1O,12,12,975,950,2,1.0,0.0,1.0,0.0,10,175,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,78,0
O294W6F91Z40TJP19A33OPQIR9Y6OOP61VVVH0IG8,12,8,0,1072,2,1.0,0.0,1.0,0.0,6,64,17,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,1
PGHVHP01U08,11,6,1000,200,0,0.0,0.0,0.0,1.0,10,15,0,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,22,0,1,0,0,0,0,0,0,0.0,5.0,4,4,-1
AVVTHWMOOEN1MOE,11,0,0,500,0,1.0,0.0,0.0,0.0,5,7,12,12.8,2,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,40,0,1,0,0,0,0,0,0,0.0,5.0,8,4,-1
AXKHK5VNC2E00X7,10,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,21.3,5,667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.0,-1,-1,0
57Q62D8WVEXHSNDCJJVCCWAEPWK9FF47GBQ,12,8,0,900,2,1.0,0.0,1.0,0.0,8,0,17,96.2,7,1002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,24,22,1,40,0,1,0,0,0,0,0,0,1.0,5.0,32,29,0
KWZQ6UBIYQO,11,3,1150,650,0,0.0,0.0,0.0,1.0,15,77,0,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,5,1,22,0,1,0,0,0,0,0,0,0.0,5.0,4,5,0
7VA3QS6711UFHOOCW,12,6,0,700,1,1.0,0.0,1.0,0.0,6,49,12,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,0,1,0,0,0,0,0,0.0,5.0,16,11,1
52QXCEX6204XVV8OP88EKJR7RGKGKFFFC0U,12,8,0,800,1,1.0,0.0,1.0,0.0,10,0,12,0.0,5,1125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,28,0,0,1,0,0,0,0,0,1.0,5.0,32,26,0
YL1TP090TCO39R3Q,10,0,0,0,0,1.0,0.0,0.0,0.0,1,23,12,25.6,5,800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.0,-1,-1,-1
D1O169JFTAPZLL3UHILEKEH5X1ZL394VZRLWC89,12,12,0,910,1,1.0,0.0,1.0,0.0,10,130,17,153.6,8,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,35,29,1,28,0,0,1,0,0,0,0,0,1.0,5.0,64,58,0
XGH5CNMIA,12,6,850,300,0,0.0,0.0,0.0,1.0,10,5,0,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,0,1,0,0,0,0,0,0,0.0,5.0,4,3,-1
RW037S4ETQ0P05MRGR6SX6N3YPAPFWCOKRU,11,12,0,930,2,1.0,0.0,1.0,0.0,10,0,12,134.4,8,1050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,1,40,0,1,0,0,0,0,0,0,1.0,5.0,56,52,0
2KE80UTLVE52GEA10UT3BQNNXN4NLX02E9KDYE,12,12,0,1000,3,1.0,0.0,1.0,0.0,13,300,19,268.8,11,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,128,0
V3ZPVUD78X84BSSX5M5OQO67RJSE3VVZ22K,12,8,0,822,2,1.0,0.0,1.0,0.0,10,170,17,128.3,8,1002,0,0,0,0,0,0,0,1,0,0,0,0,0,550,30,26,5,40,0,1,0,0,0,0,0,0,1.0,5.0,64,53,0
YDK8PC194E3E3A8OYS1Q3G0BNT0UWY2GR5KFVVMD3S76KK8VY,12,13,1228,1088,2,1.0,0.0,1.0,0.0,21,145,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,500,30,69,5,28,0,0,0,0,0,1,0,0,1.0,5.0,104,128,0
4T9YB3FYZ1YU6N6WLWKROA7L4CNXA7774JAPOY6MG9985MJ,12,6,0,1059,2,1.0,0.0,0.0,0.0,6,64,17,28.5,5,891,0,0,1,0,0,0,0,0,0,0,0,0,0,400,20,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,0
70988V70LV2W1NB1QSJF17,11,3,0,0,0,0.0,0.0,0.0,1.0,1,55,0,21.3,5,667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0.0,5.0,2,1,0
H4TJOT93YNFRXH,10,0,0,450,0,0.0,0.0,0.0,1.0,1,12,0,6.4,2,400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,90,0,0,0,0,0,0,0,0,0.0,4.0,8,4,-1
EEOZ6D2K9RCOOKY,12,12,0,850,0,1.0,0.0,0.0,0.0,10,100,17,153.6,8,1200,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,0,28,0,0,1,0,0,0,0,0,1.0,5.0,80,68,-1
7LE6BHC0051S5F9808XBXJD5G6DI9ORLO93FMRO3W,12,8,0,783,1,1.0,0.0,1.0,0.0,6,106,12,57.7,5,902,0,0,0,0,0,0,0,1,0,0,0,0,0,400,29,13,2,40,0,1,0,0,0,0,0,0,1.0,5.0,32,25,1
GNFSL5OJ9NTVS2LRGRIXQIQCV3K0VBLK1076E710,11,3,0,0,1,1.0,0.0,1.0,0.0,5,0,12,10.7,2,667,0,0,1,0,0,0,0,0,0,0,0,0,0,400,0,3,1,40,0,1,0,0,0,0,0,0,1.0,5.0,8,5,0
AN4FVSSUNQEIBXWG3DNOS1IEA60WKAI2OVRMGP57GJ17EH,12,13,1329,1178,2,1.0,0.0,1.0,0.0,21,150,20,224.4,8,1753,0,0,0,0,0,0,0,1,0,0,0,0,0,550,30,74,3,28,0,0,0,0,0,1,0,0,1.0,5.0,104,138,0
2ROBJ5XNM394F15AWAQYPZIQ1QFOOAHJK3Y,11,12,0,880,2,1.0,2.0,1.0,0.0,10,250,17,0.0,8,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,550,34,28,3,40,0,1,0,0,0,0,0,0,1.0,5.0,96,84,0
XCU0JULI20F4MXJFT8WGEAF2SFFCARGYCIX1Q1YUK,12,8,0,1000,2,1.0,1.0,1.0,0.0,10,105,17,0.0,5,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,16,2,28,0,0,1,0,0,0,0,0,1.0,5.0,56,56,0
T8TC2E47O8ELR8531GJOCXUTOGNEGX1XQ1DO80A,12,12,1176,1111,2,1.0,0.0,1.0,0.0,10,0,20,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,550,38,38,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,151,0
CGWPKW09KE0LRJ01C6FKL1H1849HEPP,12,6,0,700,1,1.0,0.0,1.0,0.0,6,49,12,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,300,22,3,1,40,0,1,0,0,0,0,0,0,0.0,5.0,16,11,1
43ADUV0NIM03WPPDRK,12,8,0,570,0,1.0,0.0,0.0,0.0,8,35,12,0.0,5,625,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,40,0,1,0,0,0,0,0,0,0.0,5.0,24,14,-1
2JK2GU9GJZZ1OVRNS5SBHWZCO4F0Y3,12,12,1100,1000,2,1.0,0.0,1.0,0.0,13,0,19,0.0,11,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,500,0,35,1,28,0,0,1,0,0,0,0,0,1.0,5.0,128,141,0
IGNNEBZUYGVT0W4LV4S3HHBKMC32IUXZR4,12,12,0,975,1,1.0,0.0,1.0,0.0,10,130,17,153.6,8,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,500,35,31,1,28,0,0,1,0,0,0,0,0,1.0,5.0,64,62,0
XBSC41SXC4S8C5PWTLSL6FS4K03YR0HPDPBSAYE,12,8,1163,1085,1,1.0,0.0,1.0,0.0,22,60,17,0.0,5,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,400,20,19,1,28,0,0,1,0,0,0,0,0,0.0,5.0,40,47,1
NINBZNMQ0YM8CQPE83KK6SM4TAHSJ3U9TBWSFT7EMQPIGHQ5OMKQDA,12,13,0,1040,1,1.0,3.0,1.0,0.0,15,375,23,0.0,13,1500,0,0,0,0,0,0,0,1,0,0,0,0,0,750,50,67,7,28,0,0,1,0,0,0,0,0,1.0,5.0,160,166,0
H52UBJL3F5CO1I6PE323IA1W50PM9M860,12,12,1079,1019,2,1.0,0.0,1.0,0.0,10,0,17,192.3,8,1502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,1,28,0,0,1,0,0,0,0,0,1.0,5.0,112,121,0
WSEL4SV8QDZLH6FX70H88VK1XTDNHZNS3GCDHD8N,12,0,0,800,1,1.0,0.0,1.0,0.0,10,0,17,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,400,0,13,1,28,0,0,1,0,0,0,0,0,1.0,5.0,32,26,1
3RPZQEQJEAS9PEVULP9XGIJA06TTQPAV1R5NLJUNNVIVOM6XYISXJ,12,16,1670,1556,1,1.0,3.0,1.0,0.0,28,220,25,484.4,3,1376,0,0,0,0,0,0,0,0,1,0,0,0,0,600,42,147,3,16,0,0,0,0,0,0,1,0,1.0,5.0,56,374,0
K96GYGV7WI6YYI7N4TR3XO,10,4,0,675,2,1.0,0.0,0.0,0.0,1,75,8,0.0,5,1000,0,0,0,0,0,1,0,0,0,0,0,0,0,350,24,5,1,80,0,1,0,0,0,0,0,0,1.0,4.0,16,11,0
S1SSKUTQ8JBM,9,0,0,0,1,1.0,0.0,0.0,0.0,1,28,5,4.4,5,275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,3.0,-1,-1,1
VP6W8S03N6IVDZ0IAP7V9SOJGHWY39GCWDCA3ASBYX501L34,12,12,0,945,2,1.0,0.0,1.0,0.0,13,190,17,0.0,8,1375,0,0,0,0,0,0,0,1,0,0,0,0,0,500,37,30,5,28,0,0,1,0,0,0,0,0,1.0,5.0,112,106,0
C3Q4JZSKST9GUK0GXMW0STROOAY9J3JDBDPOQQUD7,11,6,0,820,1,1.0,0.0,1.0,0.0,6,66,12,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,0,400,27,7,1,40,0,1,0,0,0,0,0,0,1.0,5.0,24,20,1
LHDEGFL7WY7R0V1,9,0,0,0,0,1.0,0.0,0.0,0.0,1,35,5,35.2,8,550,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.0,-1,-1,-1
6HHYY7Z4S,10,0,0,0,0,0.0,0.0,0.0,1.0,1,73,0,10.7,2,667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.0,-1,-1,-1
DT1NET723WA8XKPD9HZAR9H,11,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,25.6,5,800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0.0,5.0,4,3,0
DP9FCC3Z36OM95UH7N6SU2J,9,0,0,0,1,1.0,0.0,0.0,0.0,1,0,5,71.7,8,1120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,2.0,-1,-1,1
6070LGYBAAOQSKR6B7,10,6,0,0,2,1.0,0.0,0.0,0.0,1,75,8,53.1,8,830,0,0,0,0,0,1,0,0,0,0,0,0,0,450,28,11,1,55,0,1,0,0,0,0,0,0,1.0,4.1,16,11,0
3ZNLT7SJP43ZI2W0B5ZHJYWUDQ7F9CNE1,12,8,0,1175,2,1.0,1.0,1.0,0.0,10,115,17,0.0,5,1625,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,19,2,28,0,0,1,0,0,0,0,0,1.0,5.0,56,66,0
JXHOGQ4ACJA560N5OASJXF3NSEO7TE19D7W2CWUF0341L76,12,6,0,1059,2,1.0,0.0,0.0,0.0,6,64,17,21.3,5,667,0,0,1,0,0,0,0,0,0,0,0,0,0,400,20,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,0
MCE9DP0OHN14N6A2Q9E,12,12,1188,1024,2,1.0,3.0,1.0,0.0,15,90,17,105.8,5,1653,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,38,2,28,0,0,0,0,0,1,0,0,1.0,5.0,48,57,0
AGH77KT3BXXFQNM09IEQ837IHTSMX4I9H9NAK,12,6,1050,1000,1,1.0,0.0,1.0,0.0,10,65,17,28.8,5,900,0,0,1,0,0,0,0,0,0,0,0,0,0,400,18,8,1,28,0,1,0,0,0,0,0,0,0.0,5.0,24,25,1
B7Q4KT03TCGKXTM67WD7LZC,12,8,0,1058,2,1.0,0.0,1.0,0.0,6,0,12,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,34,0
MAP3KOMCBBAZJO1QXQ9GU1FGFGC5MZTEG54415O,12,8,1085,1020,2,1.0,0.0,1.0,0.0,22,55,17,0.0,5,1250,0,0,0,0,0,0,0,1,0,0,0,0,0,300,22,17,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,35,0
R48QN81JDV2L0P6BA8GGLQBMT0S9X1VG,12,8,1220,0,1,1.0,1.0,1.0,0.0,1,75,17,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,350,23,20,2,14,0,0,0,0,0,0,1,0,0.0,5.0,48,59,0
5GQBFO5BK9G54EX,10,0,0,0,0,1.0,0.0,0.0,0.0,1,20,12,25.6,5,800,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,4.0,-1,-1,-1
W37U04U3US2Q0HX,9,0,0,0,1,1.0,0.0,0.0,0.0,1,0,4,3.2,5,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,2.0,-1,-1,1
WC9OCPEP9AZG3UG34D5H349SUE06J4JRV3Z2,12,13,1439,0,1,1.0,2.0,2.0,0.0,2,150,23,0.0,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,46,4,14,0,0,1,0,0,0,0,0,1.0,5.0,72,207,0
N6618VPDAA5KZ90J48KYDWX56OR8YRYECSI31F,12,12,1759,0,2,1.0,1.0,1.0,0.0,1,120,19,192.2,7,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,400,27,84,2,16,0,0,0,0,0,0,1,0,0.0,5.0,72,127,0
QHHWAN4FEJ3132PKAF8M41R00A9RP8ZF5ZY2U,12,12,1072,1006,2,1.0,0.0,1.0,0.0,8,0,17,146.6,7,1527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,1,28,0,0,1,0,0,0,0,0,1.0,5.0,80,86,0
E4CFLCGAHOBBAIE648PIX3NE556IT0YBGMU6MH,12,12,925,900,1,1.0,0.0,1.0,0.0,10,150,17,179.2,8,1400,0,0,0,0,0,0,0,1,0,0,0,0,0,500,33,30,5,28,0,0,1,0,0,0,0,0,1.0,5.0,80,74,0
7R8YL4ALCA9HUDI2Y8GCKRYSHR5K212IPNMP46WR,11,6,0,650,1,1.0,0.0,1.0,0.0,6,44,12,20.8,5,650,0,0,1,0,0,0,0,0,0,0,0,0,0,400,27,5,1,40,0,1,0,0,0,0,0,0,1.0,5.0,24,16,1
8YYKDZP7KTJQQCFUPFXT7A8QN,10,0,0,0,0,0.0,0.0,0.0,1.0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,4.0,-1,-1,0
1QAKBGVBHV0V6Q3QHTMMLP390FD9FQCLIE7VI0T3U4F,12,12,1295,1175,0,1.0,1.0,1.0,0.0,15,80,20,0.0,5,1750,0,0,0,0,0,0,0,1,0,0,0,0,0,450,0,21,1,14,0,0,0,0,1,0,0,0,0.0,0.0,64,83,0
9OPF9ZC4LGBDJ35N,12,6,1124,1029,0,1.0,0.0,0.0,0.0,15,33,17,0.0,2,1001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,0,28,0,0,1,0,0,0,0,0,0.0,5.0,24,27,-1
1C0GS0FMY6J9ZT,10,0,0,0,1,1.0,0.0,1.0,0.0,1,75,5,16.3,5,510,0,1,0,0,0,0,0,0,0,0,0,0,0,300,22,8,1,55,0,1,0,0,0,0,0,0,0.0,4.1,56,28,1
XE4RDU1QQ1SS,12,6,0,775,0,1.0,0.0,0.0,0.0,5,15,12,14.4,2,900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,28,0,1,0,0,0,0,0,0,0.0,5.0,16,12,-1
BVG8XU0FUYRSA6,12,6,0,902,1,1.0,0.0,1.0,0.0,6,65,17,28.5,5,891,0,0,1,0,0,0,0,0,0,0,0,0,0,350,26,14,1,28,0,0,1,0,0,0,0,0,0.0,5.0,32,29,1
